id,id_cliente,id_produto,data_venda,qtd,total
6273,41,17,2023-06-28,14,196543.0
6274,1,36,2024-07-03,6,128827.6
6275,6,16,2023-08-31,11,313562.7
6276,43,2,2024-07-27,9,119683.85
6277,37,49,2023-10-22,8,106114.0
6278,23,14,2023-01-09,10,340205.45
6279,35,66,2023-07-13,13,155259.45
6280,24,10,2023-12-30,10,320330.0
6281,25,79,2023-06-30,13,816913.55
6282,26,146,2023-01-14,14,6596.8
6283,15,150,2024-10-04,14,21887.05
6284,17,44,2023-12-14,15,153997.85
6285,42,31,2023-02-04,12,99397.0
6286,21,114,2023-01-20,15,11389.55
6287,5,89,2023-05-27,6,448464.6
6288,17,18,2024-02-15,6,159435.0
6289,23,25,2023-09-02,12,138242.1
6290,44,36,2023-05-13,3,64413.8
6291,26,126,2024-11-19,15,40156.0
6292,27,101,2024-07-12,7,3244.0
6293,44,50,2023-03-30,13,146588.0
6294,25,30,2023-03-11,11,336990.65
6295,32,46,2023-04-02,11,54821.0
6296,44,68,2024-10-19,12,762626.75
6297,13,78,2023-06-12,10,1156735.2
6298,35,65,2024-07-08,5,127788.0
6299,30,111,2024-03-10,3,12856.0
6300,3,29,2023-02-27,15,520272.25
6301,10,73,2024-07-06,6,858960.0
6302,41,94,2023-01-20,11,448259.0
6303,6,116,2023-10-10,8,19573.8
6304,38,40,2023-06-21,3,42552.0
6305,1,65,2023-08-16,3,76673.0
6306,13,128,2024-08-15,11,51158.0
6307,13,107,2023-08-31,1,1437.35
6308,5,140,2023-06-21,11,32756.0
6309,37,74,2024-01-24,7,575614.5
6310,10,112,2024-10-12,9,19629.0
6311,11,114,2023-08-05,3,2278.1
6312,16,62,2023-08-21,5,511110.0
6313,24,134,2024-08-14,12,53780.45
6314,31,99,2024-01-15,15,1528550.0
6315,26,120,2023-02-08,8,24996.0
6316,41,99,2024-04-06,9,917130.0
6317,6,54,2024-09-20,3,364604.0
6318,45,13,2024-10-02,2,15494.0
6319,8,65,2024-06-11,3,76673.0
6320,5,29,2023-07-16,14,511145.0
6321,2,143,2024-10-09,13,57674.0
6322,24,77,2024-10-28,14,625865.0
6323,46,89,2023-08-04,14,1046418.35
6324,34,46,2024-04-04,11,54821.0
6325,8,2,2024-07-02,8,111985.0
6326,7,37,2024-12-17,4,24271.0
6327,32,103,2023-11-15,1,1699.55
6328,43,94,2024-03-07,8,326007.0
6329,25,17,2023-11-30,12,160041.75
6330,44,85,2024-02-06,7,256548.45
6331,21,28,2024-01-02,2,27091.15
6332,29,121,2024-07-05,3,11083.0
6333,18,129,2023-08-28,6,18617.15
6334,2,102,2024-07-24,12,9984.0
6335,5,87,2024-08-02,10,668599.0
6337,1,3,2024-07-17,4,34292.15
6338,14,113,2023-05-30,7,29226.75
6339,29,108,2024-05-17,5,15891.6
6340,17,134,2024-07-25,4,18870.0
6341,20,17,2024-02-24,7,93357.45
6342,27,66,2023-07-31,2,25143.0
6343,6,120,2024-11-02,11,34369.0
6344,14,73,2023-02-08,10,1360019.05
6345,47,55,2024-07-16,13,1429834.0
6346,39,127,2023-04-22,14,21691.0
6347,22,124,2024-03-19,6,21489.0
6348,44,48,2024-11-02,1,13999.2
6349,21,86,2024-10-29,11,1028754.0
6350,1,3,2024-05-10,3,27073.0
6351,9,126,2023-12-03,3,8031.0
6352,2,76,2024-04-17,13,1830248.15
6353,14,29,2023-12-14,9,328593.0
6354,19,22,2024-11-06,10,374802.55
6355,6,132,2024-07-18,9,13363.65
6356,48,136,2024-04-13,10,19735.0
6357,13,122,2023-07-22,3,3768.65
6358,4,121,2024-06-29,5,18471.0
6359,12,135,2024-03-26,3,4934.0
6360,6,99,2023-10-30,7,750867.0
6361,25,55,2024-02-05,11,1209859.0
6362,42,117,2024-11-18,12,49236.0
6363,17,147,2024-09-23,9,27271.0
6364,28,97,2023-05-31,9,1218016.0
6365,32,17,2023-04-12,4,53347.25
6366,8,19,2024-11-29,10,164324.0
6367,5,42,2023-10-07,3,17080.05
6368,39,60,2023-11-28,6,619881.65
6370,39,49,2023-07-22,5,66321.0
6371,16,35,2023-12-06,11,115007.95
6372,2,134,2023-05-26,15,67225.8
6373,19,23,2024-05-10,1,10620.05
6374,47,28,2024-09-24,2,28517.0
6375,27,41,2023-08-24,1,10600.0
6376,46,82,2023-10-11,14,722877.0
6377,27,61,2023-05-11,5,133088.35
6378,35,12,2024-05-03,2,5452.0
6379,31,6,2024-09-22,10,118202.0
6380,34,144,2023-09-23,13,27344.8
6381,4,88,2023-06-18,12,580038.0
6382,16,33,2023-05-12,13,82939.75
6383,25,94,2023-08-25,10,407508.0
6384,43,44,2024-10-29,8,86455.0
6385,47,69,2024-09-27,4,172007.0
6386,46,4,2023-08-26,13,41765.8
6387,22,112,2024-10-12,12,24862.45
6388,24,50,2024-01-21,9,96409.8
6389,33,17,2024-12-30,11,146705.65
6390,21,100,2023-05-08,2,198740.0
6391,15,92,2023-07-10,13,1155103.0
6392,28,141,2023-05-11,12,54512.9
6393,49,59,2024-02-22,5,435831.0
6394,37,129,2023-04-13,10,32662.0
6396,41,13,2023-12-06,10,77471.0
6397,27,26,2023-03-10,1,16418.85
6398,37,15,2024-03-23,11,291552.15
6399,13,58,2023-11-24,2,206766.55
6400,33,48,2023-11-20,3,44209.0
6401,47,110,2023-11-11,6,14224.35
6402,10,77,2024-07-27,4,178819.0
6403,8,109,2024-11-15,14,8282.1
6404,19,22,2024-10-11,9,337322.2
6405,19,87,2024-04-04,8,508135.05
6406,40,61,2024-04-07,13,364242.0
6407,28,39,2023-09-01,15,444492.0
6408,6,86,2023-09-17,14,1309324.0
6409,37,115,2024-05-31,15,12459.0
6410,36,44,2023-01-23,9,97262.0
6411,23,8,2023-06-14,5,24921.0
6412,33,107,2023-05-17,15,22701.0
6413,21,70,2024-01-13,1,32637.25
6414,17,29,2024-02-26,6,208108.9
6415,9,84,2023-04-23,2,82505.6
6416,24,116,2023-09-13,11,28331.0
6417,25,142,2023-12-27,3,2479.0
6418,30,74,2023-04-18,1,82231.05
6419,11,86,2023-03-05,1,88846.85
6420,3,112,2024-07-04,2,4362.0
6421,12,109,2024-08-29,5,2958.3
6422,46,92,2024-12-19,4,355416.0
6423,46,57,2024-04-09,2,237581.0
6424,46,134,2024-10-14,11,51894.0
6425,43,54,2023-04-11,4,486139.0
6426,36,95,2024-08-12,5,331588.0
6427,16,59,2023-06-01,3,261498.0
6428,14,118,2024-07-18,4,16397.0
6429,7,133,2023-02-14,8,15142.0
6430,40,86,2024-10-16,14,1243857.8
6431,14,4,2023-05-22,5,16063.55
6432,14,82,2024-08-06,7,361438.0
6433,45,104,2024-06-26,12,44556.0
6434,31,119,2023-11-23,7,21651.45
6435,15,10,2023-12-10,10,320330.0
6436,37,107,2023-10-03,6,9080.0
6437,34,59,2024-06-09,7,579654.85
6438,14,48,2024-08-14,4,58945.0
6439,42,3,2024-03-15,9,77157.1
6440,6,78,2023-12-20,9,1095854.0
6441,43,136,2023-01-25,6,11841.0
6442,20,109,2024-06-12,12,7472.0
6443,42,122,2024-12-04,6,7935.0
6444,22,25,2023-08-25,12,138242.1
6445,20,5,2023-11-15,6,142014.0
6446,9,124,2024-10-22,4,15080.0
6447,13,4,2024-09-26,13,43964.0
6448,16,58,2023-08-03,15,1632369.0
6449,1,112,2024-11-19,7,15267.0
6450,11,21,2023-05-29,8,66382.2
6451,3,120,2024-01-01,7,21871.0
6452,28,69,2023-06-07,8,362120.0
6453,44,17,2023-02-02,8,106694.5
6454,40,26,2024-07-02,3,51850.0
6455,46,138,2023-04-29,11,43713.3
6456,6,115,2023-01-13,10,8306.0
6457,11,12,2024-11-05,15,38848.35
6458,34,72,2024-01-25,10,996646.0
6459,3,91,2023-02-01,8,1079088.0
6460,47,127,2024-04-04,4,5887.15
6461,25,52,2024-03-27,5,68520.0
6462,1,16,2023-10-04,6,180036.0
6463,19,88,2023-05-18,3,137758.55
6464,15,117,2023-07-27,6,23387.1
6465,19,79,2023-04-29,13,859909.0
6466,15,138,2023-08-07,5,20915.0
6467,21,11,2023-09-13,6,206521.45
6468,7,122,2024-06-14,10,13225.0
6469,48,8,2023-04-10,5,24921.0
6470,13,101,2024-03-16,7,3244.0
6471,46,91,2023-09-06,12,1618632.0
6472,46,116,2024-12-08,3,7727.0
6473,28,112,2023-06-05,2,4143.9
6474,6,88,2023-06-30,7,338355.0
6475,43,88,2024-08-06,2,96673.0
6476,38,129,2023-05-20,3,9799.0
6477,46,29,2023-05-07,5,182552.0
6478,14,69,2024-09-10,6,271590.0
6479,25,18,2023-10-12,9,227194.4
6480,9,1,2024-07-18,9,298103.0
6481,9,44,2023-10-11,14,151296.0
6482,24,146,2024-04-20,8,3769.6
6483,12,113,2024-10-23,5,20876.25
6484,31,108,2024-11-27,6,20073.0
6485,15,133,2023-07-24,13,23374.75
6486,17,28,2023-12-19,15,203184.1
6487,5,81,2023-12-13,2,244297.0
6488,19,81,2023-03-05,7,855039.0
6489,34,8,2024-12-23,6,29905.0
6490,12,20,2024-08-25,6,185001.0
6491,38,125,2024-09-13,15,51031.0
6492,37,122,2023-11-17,4,5025.5
6493,38,107,2024-11-17,9,12939.0
6494,7,50,2024-04-21,7,74985.4
6495,28,58,2023-05-23,14,1523544.0
6497,11,137,2023-12-03,5,16927.0
6498,25,3,2023-04-25,5,45121.0
6499,33,65,2023-05-22,7,178904.0
6500,35,5,2024-12-24,13,307697.0
6502,40,85,2024-08-21,13,476446.85
6503,7,145,2023-01-23,6,26099.0
6504,12,91,2024-03-04,14,1888404.0
6505,36,7,2023-12-27,10,195188.0
6506,40,11,2024-06-24,11,398551.0
6507,32,62,2023-11-24,13,1328886.0
6508,4,147,2024-05-07,4,11514.0
6509,47,39,2023-04-16,7,197058.5
6510,2,135,2023-03-04,12,18747.3
6511,37,127,2023-02-25,6,9296.0
6512,36,25,2023-04-10,12,138242.1
6513,2,124,2023-01-11,11,41469.0
6514,1,41,2024-05-04,12,127200.0
6515,15,16,2023-12-02,9,256551.3
6516,41,68,2023-06-20,15,953284.15
6517,35,101,2023-03-05,7,3244.0
6518,46,75,2024-01-03,2,65537.0
6519,25,44,2023-03-30,8,82132.25
6520,13,95,2024-09-10,13,862129.75
6521,5,114,2024-06-23,1,799.0
6522,36,113,2023-08-11,4,17580.0
6523,4,59,2023-08-26,6,522997.0
6524,32,148,2024-07-23,9,40916.5
6525,7,83,2024-06-27,7,943627.0
6526,2,56,2023-08-07,6,245036.35
6527,40,116,2023-09-11,9,23180.0
6528,16,26,2023-05-05,12,197028.1
6529,43,128,2023-07-14,3,13952.0
6530,7,70,2024-08-30,11,377910.0
6531,44,55,2024-06-30,5,549936.0
6532,32,3,2024-12-19,9,77157.1
6533,7,52,2024-01-30,7,91132.55
6534,1,29,2023-11-09,10,346847.85
6535,8,123,2024-12-20,13,34296.9
6536,9,58,2024-09-06,2,217649.0
6537,33,136,2023-09-04,3,5624.0
6538,11,33,2024-09-18,11,73873.0
6539,19,100,2024-12-02,5,523001.0
6540,24,134,2023-10-17,4,18870.0
6541,6,123,2023-11-18,11,29020.6
6542,14,69,2023-10-15,13,588445.0
6543,38,13,2024-07-16,7,54230.0
6544,5,128,2023-10-06,13,60459.0
6545,43,48,2023-12-25,9,125995.65
6546,33,94,2023-09-05,9,366758.0
6547,47,69,2024-01-14,9,387015.75
6548,41,1,2023-07-13,5,157332.35
6549,8,124,2023-08-05,5,17907.5
6550,41,133,2024-05-27,2,3595.75
6551,1,48,2023-12-25,13,191573.0
6552,30,46,2023-02-01,12,59805.0
6553,47,116,2024-05-02,10,25755.0
6554,25,104,2024-03-15,10,37130.0
6555,23,79,2024-09-14,6,396881.0
6556,46,102,2024-10-14,4,3328.0
6557,32,113,2024-04-14,10,43950.0
6558,1,15,2023-12-19,3,83699.0
6559,43,16,2023-08-15,10,300060.0
6560,21,102,2023-01-16,5,4160.0
6561,17,131,2023-03-01,2,1927.0
6562,46,44,2023-08-11,9,97262.0
6563,23,97,2024-06-28,10,1353351.0
6564,6,27,2024-04-26,9,141172.85
6565,15,38,2023-06-07,7,185228.0
6566,10,61,2023-02-07,3,79853.2
6567,24,128,2024-03-24,14,65110.0
6568,49,140,2024-07-21,7,20844.9
6569,25,25,2024-08-02,13,149761.8
6570,7,50,2024-12-05,4,42848.8
6571,13,3,2024-11-24,11,94302.7
6572,24,66,2023-05-01,3,35829.25
6573,48,79,2024-09-26,10,628394.6
6574,27,8,2024-09-14,8,39873.0
6575,33,70,2024-11-28,3,97912.7
6576,22,135,2024-01-09,6,9373.65
6577,7,34,2024-08-16,11,51388.35
6578,48,116,2024-03-01,6,14680.35
6579,45,82,2023-10-22,9,464706.0
6580,20,7,2023-12-03,11,214706.0
6581,43,3,2024-11-28,13,111448.3
6582,8,127,2023-01-26,13,19134.9
6583,25,9,2024-01-11,9,357350.0
6584,13,138,2023-03-02,7,29281.0
6585,14,31,2024-09-17,13,107680.0
6586,5,50,2024-03-07,1,11276.0
6587,42,128,2023-06-07,8,35345.7
6588,18,123,2023-04-27,13,34296.9
6589,36,49,2023-06-29,2,25201.6
6590,2,134,2023-04-10,2,9435.0
6591,46,9,2023-01-09,6,238233.0
6592,39,60,2024-06-01,14,1446389.25
6593,7,142,2023-02-13,6,4710.1
6594,49,39,2023-06-02,7,197058.5
6595,8,56,2023-04-06,14,601843.0
6596,39,22,2023-01-13,10,374802.55
6597,8,29,2023-02-27,5,173424.4
6598,16,48,2023-05-29,14,206309.0
6599,13,104,2023-01-29,3,11139.0
6600,42,138,2023-10-08,9,35764.65
6601,2,106,2023-08-09,6,24993.55
6602,15,35,2023-01-25,1,10455.7
6603,7,85,2024-04-13,14,513096.9
6604,24,136,2024-12-22,3,5624.0
6605,16,65,2023-05-10,8,194238.9
6606,33,36,2024-06-28,13,293818.0
6607,5,103,2023-06-02,12,20396.5
6608,23,33,2024-07-30,7,47010.0
6609,29,124,2024-10-01,9,32232.55
6610,16,57,2024-07-21,8,950325.0
6611,36,95,2024-11-30,8,558464.0
6612,37,62,2023-06-18,10,1022220.0
6613,1,25,2024-11-26,11,126721.45
6614,17,63,2023-03-13,6,839746.0
6615,3,18,2024-05-12,14,353413.3
6616,28,39,2023-01-19,2,56302.7
6617,26,57,2024-08-01,6,712743.0
6618,22,8,2024-08-31,9,42614.15
6619,44,66,2024-07-23,15,188574.0
6620,2,55,2023-04-09,13,1429834.0
6621,41,43,2023-05-28,1,33342.15
6622,34,40,2023-05-02,2,28368.0
6623,33,136,2024-05-31,2,3749.65
6624,13,20,2024-12-04,6,185001.0
6625,25,79,2024-01-26,3,188518.95
6626,43,66,2023-04-09,12,150860.0
6627,12,147,2024-06-09,12,36361.0
6628,30,18,2023-09-03,4,100975.5
6629,40,67,2024-11-13,8,686312.0
6630,2,63,2024-02-13,13,1819450.0
6631,28,47,2023-07-20,11,63985.35
6632,20,34,2023-07-24,4,18686.5
6633,27,126,2024-10-09,11,27975.6
6634,36,98,2024-07-25,6,452358.65
6635,39,88,2023-07-28,10,459196.75
6636,40,58,2023-03-06,6,620300.6
6637,37,72,2024-11-09,3,298994.0
6638,21,77,2023-03-19,2,89409.0
6639,34,119,2024-07-03,8,24744.65
6640,7,104,2024-05-15,1,3713.0
6641,25,35,2024-11-20,15,156828.85
6642,35,5,2024-09-22,7,157398.85
6643,25,130,2023-10-21,1,4144.0
6644,17,101,2023-12-28,1,463.0
6645,31,115,2023-06-17,1,831.0
6646,20,34,2024-06-13,6,28029.75
6647,24,143,2023-06-14,4,16858.7
6648,19,72,2023-12-23,15,1420221.5
6649,37,33,2024-01-06,1,6716.0
6650,31,47,2023-11-05,11,67353.0
6651,8,4,2024-06-09,9,30437.0
6653,35,45,2024-09-18,12,118845.0
6654,4,33,2024-10-21,6,40295.0
6656,19,108,2023-05-24,14,44496.1
6657,16,14,2024-05-29,13,465544.0
6658,12,84,2024-02-13,9,390815.0
6659,9,81,2023-10-26,5,610742.0
6660,42,25,2024-09-23,10,121265.0
6661,43,56,2024-03-13,1,42989.0
6662,40,38,2024-11-27,8,211689.0
6663,24,109,2024-10-21,3,1868.0
6664,12,20,2024-05-02,11,339168.0
6665,17,2,2024-01-12,3,39894.3
6666,43,103,2023-07-07,11,19681.0
6667,30,133,2023-07-03,5,8990.8
6668,42,74,2023-02-08,9,779027.0
6669,4,37,2023-02-25,12,69172.35
6670,6,3,2024-09-09,1,8572.8
6671,10,115,2024-08-15,7,5814.0
6672,41,45,2023-12-15,6,56450.9
6673,8,141,2023-10-21,14,63597.75
6674,39,110,2024-07-22,1,2371.2
6675,7,119,2024-11-19,2,6512.0
6676,30,50,2024-04-05,7,78932.0
6677,28,125,2024-10-05,4,13608.0
6678,27,121,2023-06-30,7,25860.0
6679,18,142,2023-02-15,1,826.0
6680,48,16,2024-03-26,3,85517.1
6681,17,135,2023-10-21,11,18090.0
6682,18,1,2023-12-13,14,440529.25
6683,36,18,2023-06-11,14,353413.3
6684,1,74,2023-09-25,15,1298378.0
6685,26,92,2023-06-19,2,168822.6
6686,38,34,2023-11-18,4,19670.0
6687,13,74,2023-08-15,13,1068997.95
6688,48,39,2024-04-26,11,325961.0
6689,22,56,2023-07-19,4,171955.0
6690,33,43,2024-09-28,1,35097.0
6691,43,67,2024-06-09,7,600523.0
6692,27,99,2024-09-08,7,713323.65
6693,31,15,2023-09-27,13,344562.15
6694,41,122,2023-05-29,5,6281.4
6695,38,2,2024-08-09,4,53193.35
6696,21,37,2024-03-04,12,72813.0
6697,2,29,2023-11-10,14,511145.0
6698,48,50,2023-07-18,2,22552.0
6699,14,101,2023-08-09,11,4842.15
6700,48,15,2024-02-23,9,251098.0
6701,23,109,2023-01-21,12,7098.4
6702,42,87,2024-09-26,5,317585.0
6703,14,77,2024-12-13,3,127408.3
6704,47,125,2024-05-06,2,6804.0
6705,37,109,2023-11-15,6,3736.0
6706,21,34,2023-01-27,11,54093.0
6707,27,137,2024-11-21,2,6432.45
6708,13,106,2024-08-01,2,8770.0
6709,35,149,2024-10-15,10,11054.2
6710,19,22,2024-08-23,12,449762.3
6711,29,90,2023-10-20,12,949168.0
6712,8,114,2024-02-09,8,6074.3
6713,25,103,2024-05-27,15,26838.0
6714,22,83,2024-03-26,7,943627.0
6715,7,60,2023-01-04,8,870009.0
6716,25,24,2024-02-29,1,22070.4
6717,25,92,2023-10-23,11,977395.0
6718,23,95,2023-07-01,3,209424.0
6719,22,50,2024-04-06,2,22552.0
6720,30,55,2023-11-28,7,769910.0
6721,22,54,2023-03-22,9,1093813.0
6722,41,49,2023-11-20,4,53057.0
6723,28,131,2023-03-28,8,7709.0
6724,34,126,2023-05-28,7,18739.0
6725,26,119,2024-06-06,3,9767.0
6726,27,18,2024-11-16,10,265724.0
6727,47,127,2024-04-17,1,1471.55
6728,49,61,2024-11-05,3,79853.2
6729,4,107,2023-09-01,13,18690.3
6730,1,68,2024-11-01,11,699074.6
6731,30,135,2023-09-15,12,18747.3
6732,13,123,2023-12-05,13,36102.0
6733,43,26,2023-09-27,15,259248.0
6734,6,47,2023-05-02,15,91844.0
6735,3,49,2024-07-02,6,79586.0
6736,7,6,2024-08-10,4,44916.95
6737,35,8,2024-11-25,10,49842.0
6738,22,71,2024-10-25,11,1431915.0
6739,21,143,2024-10-27,15,66546.0
6740,46,147,2023-01-08,4,11514.0
6741,18,134,2023-08-20,1,4718.0
6742,32,130,2023-04-13,11,43305.75
6743,4,33,2024-09-22,4,26863.0
6744,48,2,2024-10-23,12,159579.1
6745,5,47,2024-09-17,6,34901.1
6746,3,133,2023-01-30,2,3595.75
6747,21,142,2024-12-21,14,10991.5
6748,39,18,2023-07-11,1,25243.4
6749,33,146,2023-03-02,11,5456.0
6750,2,116,2024-06-09,7,17127.55
6751,15,78,2023-04-26,2,243523.0
6752,24,86,2023-01-05,15,1332704.65
6753,18,22,2023-08-30,2,78906.0
6754,17,135,2024-11-06,8,12498.2
6755,35,87,2024-10-26,10,635169.05
6756,28,134,2024-10-20,5,23588.0
6758,17,33,2023-03-20,2,13432.0
6759,27,31,2024-08-03,8,66265.0
6760,6,117,2024-11-08,12,46774.2
6761,19,146,2024-06-25,5,2356.0
6762,39,30,2024-09-20,12,367625.3
6763,32,46,2024-09-26,10,47346.1
6764,9,74,2023-06-27,2,173117.0
6765,25,140,2023-06-02,15,47019.0
6766,38,135,2023-02-21,10,15622.75
6767,1,21,2024-06-24,15,124467.1
6768,1,11,2023-04-01,4,144928.0
6769,15,114,2024-12-20,14,10630.5
6770,33,10,2024-03-05,12,365176.2
6771,3,51,2024-07-24,15,962385.0
6772,46,69,2023-11-15,12,543180.0
6773,13,78,2023-09-18,14,1704662.0
6774,2,87,2023-01-14,3,200580.0
6775,41,18,2023-03-07,4,106290.0
6776,46,80,2024-08-24,9,1163015.0
6777,12,100,2024-02-21,15,1569004.0
6778,17,48,2024-12-10,6,83997.1
6779,12,6,2023-04-30,13,145979.85
6780,41,142,2023-11-11,7,5785.0
6781,3,110,2024-05-11,4,9482.9
6782,3,149,2024-08-09,3,3491.0
6783,36,63,2023-03-04,10,1399577.0
6784,13,139,2023-04-28,4,5415.0
6785,35,117,2023-03-26,5,20515.0
6786,41,147,2023-08-15,9,25907.45
6787,1,11,2023-08-27,14,481884.65
6788,25,53,2023-09-14,13,662886.25
6789,20,119,2023-01-26,6,19535.0
6790,42,50,2024-07-20,4,42848.8
6791,10,91,2023-09-04,15,1922125.5
6792,12,26,2023-07-16,7,120982.0
6793,21,122,2024-12-18,2,2645.0
6794,12,116,2023-02-03,5,12878.0
6795,49,96,2023-01-06,8,536718.65
6796,9,99,2023-02-02,6,611420.0
6797,23,5,2024-09-17,11,260359.0
6798,5,120,2023-08-23,8,23746.2
6799,32,28,2024-03-11,2,28517.0
6800,46,106,2023-10-15,5,20827.8
6801,46,21,2023-02-06,1,8298.25
6802,45,50,2023-11-24,7,74985.4
6803,2,135,2023-09-11,2,3289.0
6804,33,3,2024-02-15,4,36097.0
6805,24,49,2024-08-07,8,100808.3
6806,38,126,2023-10-03,10,25432.45
6807,22,50,2024-03-20,7,78932.0
6808,20,133,2023-04-05,13,24605.0
6809,24,111,2024-07-06,3,12213.2
6810,3,34,2023-12-08,13,63928.0
6811,12,13,2023-01-04,11,85218.0
6812,38,92,2024-03-23,8,675291.35
6813,32,12,2024-09-06,10,25898.9
6814,27,148,2023-01-07,13,59101.4
6815,40,34,2023-10-14,5,24588.0
6816,42,100,2023-08-15,4,418401.0
6817,31,102,2023-12-20,1,790.4
6818,38,64,2023-11-17,14,1483024.1
6819,9,94,2024-10-26,1,40751.0
6820,22,81,2024-06-03,6,696246.45
6821,33,56,2023-01-05,15,644832.0
6822,15,30,2023-02-25,9,275719.45
6823,49,97,2024-11-19,4,514273.0
6824,22,30,2023-10-15,14,428896.5
6825,15,48,2023-07-05,2,27999.35
6826,34,104,2024-05-23,4,14852.0
6827,14,99,2024-03-22,13,1324743.65
6828,24,8,2024-09-30,8,39873.0
6829,39,108,2023-07-04,6,20073.0
6830,25,39,2023-04-17,4,118531.0
6831,30,34,2023-02-15,6,28029.75
6832,22,35,2024-12-13,2,22011.0
6833,6,6,2023-12-13,13,153663.0
6834,42,100,2024-06-19,12,1255203.0
6835,41,135,2024-03-09,7,11512.0
6836,48,11,2024-03-23,6,206521.45
6837,18,11,2023-07-28,3,103261.2
6838,42,34,2024-07-22,11,51388.35
6839,2,143,2024-03-14,13,57674.0
6840,13,23,2024-08-10,15,159295.05
6841,40,87,2024-02-18,7,468019.0
6842,26,77,2024-07-22,15,637041.5
6843,17,129,2023-06-06,15,46543.35
6844,15,118,2023-11-12,13,53291.2
6846,34,50,2023-10-27,8,90208.0
6847,48,106,2024-11-28,7,29159.3
6848,12,23,2023-01-30,10,106196.7
6849,49,128,2023-07-18,1,4651.0
6850,33,79,2024-03-01,14,926056.0
6851,2,26,2023-06-06,14,229866.75
6852,14,147,2024-09-13,13,37421.45
6853,48,62,2024-01-21,8,776887.2
6855,28,57,2023-10-13,7,789957.3
6856,19,118,2023-03-25,4,17260.0
6857,13,48,2024-10-27,2,29473.0
6858,5,84,2024-09-03,4,173696.0
6859,8,87,2023-03-07,5,317585.0
6860,11,49,2023-09-10,2,25201.6
6861,31,14,2024-07-30,1,34020.45
6862,42,133,2023-11-19,13,23374.75
6864,3,29,2023-06-04,3,104054.45
6865,31,77,2024-10-12,11,491751.0
6866,24,99,2024-12-30,11,1120936.35
6867,7,7,2024-01-24,14,273263.0
6868,49,42,2023-01-17,6,35957.0
6869,32,47,2023-01-09,4,23267.4
6870,17,147,2024-11-04,14,40299.95
6871,36,139,2023-09-11,7,9475.3
6872,5,136,2023-03-17,10,18748.25
6873,42,124,2024-09-14,12,45239.0
6874,19,20,2023-12-26,14,410084.6
6875,7,51,2023-09-14,8,513272.0
6876,27,82,2023-01-07,11,567974.0
6877,29,123,2024-03-31,8,21106.15
6878,45,61,2024-06-01,1,26618.05
6879,4,34,2024-11-23,9,44258.0
6880,8,56,2023-07-29,15,612590.4
6881,25,18,2024-09-28,6,151463.25
6882,46,138,2023-11-26,11,43713.3
6883,39,83,2023-01-29,2,256127.6
6884,33,13,2023-01-28,15,110395.7
6885,16,124,2023-10-27,10,37699.0
6886,37,1,2024-03-29,10,314663.75
6887,6,139,2024-05-24,10,13536.55
6888,8,30,2023-07-05,9,290231.0
6889,13,97,2024-08-14,3,385704.75
6890,12,18,2023-12-15,3,75731.15
6891,23,139,2023-03-14,14,19948.0
6892,48,26,2024-12-08,2,32837.7
6893,43,55,2023-03-09,7,769910.0
6894,19,29,2023-09-14,9,312163.35
6895,18,87,2023-07-02,13,825720.05
6896,39,65,2024-11-09,7,169958.8
6897,13,59,2023-03-06,6,522997.0
6898,41,138,2023-12-07,13,54380.0
6899,37,105,2023-08-09,1,294.5
6900,23,18,2023-04-07,5,132862.0
6901,49,121,2023-12-27,7,24567.0
6902,15,143,2024-08-30,9,39928.0
6903,40,55,2024-08-04,5,522439.2
6904,42,6,2023-11-26,13,145979.85
6905,17,106,2023-01-04,12,49987.1
6906,25,129,2023-04-14,9,29396.0
6907,45,116,2023-02-25,15,38633.0
6908,31,72,2023-04-04,3,298994.0
6909,2,124,2023-08-28,2,7540.0
6910,44,51,2023-06-15,9,548559.45
6911,15,140,2024-05-07,1,3135.0
6912,11,92,2024-02-05,8,710833.0
6913,37,77,2024-11-17,6,254816.6
6914,16,107,2023-03-16,8,11501.65
6915,2,82,2023-09-26,4,196209.2
6916,4,130,2024-05-30,7,27558.55
6917,13,13,2023-11-30,1,7359.65
6918,1,103,2023-04-13,13,23259.0
6919,4,140,2024-04-04,10,31346.0
6920,20,91,2024-11-22,1,128141.7
6921,10,64,2023-07-21,7,741512.05
6922,16,44,2024-04-28,3,32421.0
6923,9,71,2024-10-19,5,618326.5
6924,31,1,2023-05-26,3,99368.0
6925,29,147,2023-12-22,3,9090.0
6926,15,82,2024-12-07,14,722877.0
6927,15,136,2024-10-27,12,23682.0
6928,7,10,2024-08-20,13,416430.0
6929,11,101,2024-12-03,13,6024.0
6930,34,102,2024-11-13,13,10275.2
6931,47,118,2024-01-12,6,24596.45
6932,44,149,2023-08-31,2,2327.0
6933,26,134,2023-03-05,3,14153.0
6934,49,104,2024-08-06,2,7054.7
6935,16,96,2024-07-08,8,564967.0
6936,45,46,2023-01-27,3,14203.45
6937,33,81,2024-05-06,11,1276451.35
6938,46,11,2023-03-04,14,507247.0
6939,10,103,2024-02-21,3,5368.0
6940,32,149,2023-07-18,8,8843.55
6941,4,2,2023-06-16,13,172877.2
6942,34,94,2023-02-28,11,448259.0
6943,4,29,2024-02-04,15,547655.0
6944,16,116,2024-04-12,9,23180.0
6945,40,132,2023-04-06,14,20787.9
6946,7,79,2024-07-27,1,62839.65
