id,id_cliente,id_produto,data_venda,qtd,total,produto,categoria_real,preco
4390,16,77,2024-01-11,6,254816.6,Motor Diesel Tohatsu Vector 197Hp,propulsao,4470467.0
4391,8,80,2024-08-27,10,1227626.1,Motor De Popa Volvo Maré 69Hp,propulsao,12922384.0
4392,23,20,2023-06-22,13,380793.25,Radar Ais Marlin,eletronicos,3083344.0
4393,13,86,2024-10-03,12,1066164.1,Motor Diesel Volvo Helix Evo Force 144Hp,propulsao,9352313.0
4394,49,73,2024-05-30,2,286320.0,Motor De Popa Torqeedo Core Hydra Flux 162Hp,propulsao,14315993.0
4395,27,128,2024-04-01,3,13952.0,Boia De Arqueamento Bruce Marlin Hydra,ancoragem,465072.0
4396,46,71,2024-04-06,2,260348.0,Motor Elétrico Torqeedo Pulse 300Hp,propulsao,13017406.0
4397,8,43,2023-08-28,9,300078.4,Sonda Ais Barracuda,eletronicos,3509686.0
4398,40,108,2024-10-20,4,13382.0,Boia De Arqueamento Bruce Titan,ancoragem,334556.0
4399,46,29,2023-01-11,1,34684.5,Rádio Simrad Orca,eletronicos,3651034.0
4400,10,103,2024-11-14,10,16997.4,Âncora Delta Swift,ancoragem,178919.0
4401,3,67,2023-03-20,13,1115258.0,Motor De Popa Yamaha Mako 108Hp,propulsao,8578905.0
4402,10,89,2024-06-27,4,314712.0,Motor Elétrico Yamaha Orca Storm Zenith 11Hp,propulsao,7867805.0
4403,3,75,2023-03-08,10,311299.8,Motor Diesel Volvo Flow Leviathan Maré 187Hp,propulsao,3276838.0
4404,40,130,2024-11-29,9,35432.15,Boia De Arqueamento Delta Zen Boost Vortex,ancoragem,414409.0
4405,20,147,2023-11-20,15,43178.45,Corrente Danforth Force Leviathan Impulse,ancoragem,303008.0
4406,11,104,2023-03-06,12,44556.0,Cabo De Nylon Delta Zen Vortex Storm,ancoragem,371302.0
4407,30,7,2024-03-29,10,185428.6,Radar Ais Zen,eletronicos,1951877.0
4408,13,36,2024-03-25,12,257656.15,Radar Lowrance Aqua Pulse,eletronicos,2260139.0
4409,25,88,2024-09-30,6,290019.0,Motor Diesel Tohatsu Kinetic Poseidon 113Hp,propulsao,4833649.0
4410,22,73,2024-07-18,1,143160.0,Motor De Popa Torqeedo Core Hydra Flux 162Hp,propulsao,14315993.0
4411,35,49,2024-08-19,12,151212.45,Sonda Furuno Swift,eletronicos,1326425.0
4412,33,36,2023-04-19,3,64413.8,Radar Lowrance Aqua Pulse,eletronicos,2260139.0
4413,2,22,2023-11-16,9,337322.2,Transponder Furuno Force Ion,eletronicos,3945286.0
4414,18,114,2024-11-07,6,4796.0,Boia De Arqueamento Danforth Tidal Zen Swift,ancoragem,79929.0
4415,49,56,2023-04-03,6,245036.35,Motor Elétrico Torqeedo Velocity Swift 74Hp,propulsao,4298877.0
4416,26,54,2023-12-20,9,1093813.0,Motor De Popa Yamaha Evo Dash 155Hp,propulsao,12153482.0
4417,23,40,2023-02-15,14,198577.0,Sonda Furuno Maré Tidal,eletronicos,1418404.0
4418,9,91,2024-11-16,13,1665842.1,Motor Elétrico Tohatsu Zenith Oceanic 113Hp,propulsao,13488602.0
4419,23,6,2024-06-20,11,123520.9,Transponder Ais Vector,eletronicos,1182021.0
4420,43,52,2024-05-08,14,182264.15,Motor Diesel Honda Zen Tidal Mako 26Hp,propulsao,137041.0
4421,42,61,2023-03-07,15,399265.05,Motor Diesel Honda Prime 84Hp,propulsao,2801863.0
4422,48,35,2023-05-27,5,52276.6,Radar Furuno Swift,eletronicos,1100553.0
4423,30,73,2024-04-15,6,858960.0,Motor De Popa Torqeedo Core Hydra Flux 162Hp,propulsao,14315993.0
4424,37,43,2023-07-02,2,70194.0,Sonda Ais Barracuda,eletronicos,3509686.0
4425,34,67,2024-10-21,9,733495.95,Motor De Popa Yamaha Mako 108Hp,propulsao,8578905.0
4426,16,60,2024-09-13,14,1522515.0,Motor De Popa Honda Velocity Drift 258Hp,propulsao,10875109.0
4427,39,130,2023-05-16,2,8288.0,Boia De Arqueamento Delta Zen Boost Vortex,ancoragem,414409.0
4428,26,87,2023-11-08,2,133720.0,Motor Elétrico Volvo Boost 225Hp,propulsao,668599.0
4429,3,82,2024-01-05,1,49052.3,Motor Elétrico Volvo Nautic Vox 118Hp,propulsao,5163404.0
4430,24,138,2023-03-24,7,27816.95,Boia De Arqueamento Delta Peak Boost Thrust,ancoragem,418305.0
4431,7,108,2023-04-30,8,25425.8,Boia De Arqueamento Bruce Titan,ancoragem,334556.0
4432,31,104,2024-12-17,7,24691.45,Cabo De Nylon Delta Zen Vortex Storm,ancoragem,371302.0
4433,27,103,2023-01-19,2,3399.1,Âncora Delta Swift,ancoragem,178919.0
4434,19,103,2024-10-20,2,3578.0,Âncora Delta Swift,ancoragem,178919.0
4435,1,42,2023-03-27,12,68318.3,Transponder Lowrance Axis,eletronicos,599284.0
4436,15,32,2023-10-24,14,175034.0,Sonda Ais Impulse Oceanic Zenith,eletronicos,1250246.0
4437,2,49,2024-08-05,9,119378.0,Sonda Furuno Swift,eletronicos,1326425.0
4438,12,58,2023-12-19,1,108825.0,Motor De Popa Tohatsu Ion Core Nautic 53Hp,propulsao,10882459.0
4439,43,134,2024-11-27,6,28306.0,Âncora Delta Storm Vox,ancoragem,471761.0
4440,38,103,2024-07-11,2,3399.1,Âncora Delta Swift,ancoragem,178919.0
4441,9,43,2023-06-06,8,266736.25,Sonda Ais Barracuda,eletronicos,3509686.0
4442,23,109,2023-03-19,7,4141.05,Cabo De Nylon Danforth Evo Aqua Mako,ancoragem,6227.0
4443,26,138,2023-04-22,11,43713.3,Boia De Arqueamento Delta Peak Boost Thrust,ancoragem,418305.0
4444,28,145,2023-10-18,9,39149.0,Boia De Arqueamento Delta Nexus,ancoragem,434986.0
4445,42,115,2024-04-23,4,3155.9,Cabo De Nylon Delta Force Magnum Leviathan,ancoragem,83059.0
4446,4,95,2023-06-28,10,663176.0,Motor Diesel Honda Leviathan 133Hp,propulsao,6980804.0
4447,33,43,2024-12-23,1,33342.15,Sonda Ais Barracuda,eletronicos,3509686.0
4448,19,47,2024-04-16,9,52351.65,Rádio Simrad Tidal Aqua,eletronicos,612296.0
4449,15,10,2023-02-09,5,160165.0,Piloto Automático Simrad Titan Flux Magnum,eletronicos,3203304.0
4450,43,91,2023-08-09,4,539544.0,Motor Elétrico Tohatsu Zenith Oceanic 113Hp,propulsao,13488602.0
4451,45,41,2024-07-14,14,148400.0,Gps Simrad Flow Pulse,eletronicos,106000.0
4452,15,92,2024-11-28,3,266562.0,Motor Elétrico Yamaha Nautic Kraken 133Hp,propulsao,888541.0
4453,22,118,2024-09-08,5,21576.0,Boia De Arqueamento Delta Force Vox,ancoragem,431511.0
4454,25,140,2024-07-13,12,35734.25,Boia De Arqueamento Bruce Dash Titan Pulse,ancoragem,313458.0
4455,48,84,2023-05-12,3,123758.4,Motor De Popa Torqeedo Zenith Peak Thrust 212Hp,propulsao,4342388.0
4456,21,142,2024-04-12,9,7066.1,Âncora Danforth Vector Evo,ancoragem,82641.0
4457,5,118,2023-10-02,9,38836.0,Boia De Arqueamento Delta Force Vox,ancoragem,431511.0
4458,17,19,2023-12-28,2,32865.0,Sonda Lowrance Tidal Storm Vox,eletronicos,1643235.0
4459,21,149,2024-03-30,12,13963.0,Cabo De Nylon Bruce Core,ancoragem,116362.0
4460,33,101,2024-04-11,4,1854.0,Cabo De Nylon Delta Vortex,ancoragem,4634.0
4461,11,95,2024-04-14,15,994764.95,Motor Diesel Honda Leviathan 133Hp,propulsao,6980804.0
4462,29,133,2023-09-16,6,11356.0,Âncora Bruce Core Pulse,ancoragem,189272.0
4463,21,56,2024-06-30,12,515865.0,Motor Elétrico Torqeedo Velocity Swift 74Hp,propulsao,4298877.0
4464,38,130,2023-08-26,9,35432.15,Boia De Arqueamento Delta Zen Boost Vortex,ancoragem,414409.0
4465,39,74,2023-12-19,9,779027.0,Motor De Popa Honda Torque 228Hp,propulsao,8655856.0
4466,20,56,2024-12-03,3,128966.0,Motor Elétrico Torqeedo Velocity Swift 74Hp,propulsao,4298877.0
4467,19,63,2023-12-12,9,1259619.0,Motor Elétrico Torqeedo Ion Orca Vox 186Hp,propulsao,13995767.0
4468,38,84,2023-02-05,15,651358.0,Motor De Popa Torqeedo Zenith Peak Thrust 212Hp,propulsao,4342388.0
4469,46,4,2023-06-17,2,6764.0,Rádio Ais Hydro Tidal Zen,eletronicos,338188.0
4470,21,27,2024-02-28,6,94115.55,Gps Garmin Vortex Maré Drift,eletronicos,1651145.0
4471,18,149,2023-10-13,14,16291.0,Cabo De Nylon Bruce Core,ancoragem,116362.0
4472,31,107,2024-08-31,11,15814.65,Boia De Arqueamento Bruce Tidal Marlin,ancoragem,151338.0
4473,14,47,2023-07-25,7,40717.95,Rádio Simrad Tidal Aqua,eletronicos,612296.0
4474,7,113,2023-12-11,7,29226.75,Âncora Delta Mako Ultra,ancoragem,439496.0
4475,18,113,2024-01-28,6,25051.5,Âncora Delta Mako Ultra,ancoragem,439496.0
4476,17,108,2024-06-13,10,31783.2,Boia De Arqueamento Bruce Titan,ancoragem,334556.0
4477,22,114,2023-06-02,11,8792.0,Boia De Arqueamento Danforth Tidal Zen Swift,ancoragem,79929.0
4478,32,46,2023-05-01,6,29903.0,Sonda Ais Magnum Boost,eletronicos,498377.0
4479,23,79,2023-08-10,3,188518.95,Motor Diesel Tohatsu Zenith 60Hp,propulsao,6614685.0
4480,7,142,2023-04-10,4,3306.0,Âncora Danforth Vector Evo,ancoragem,82641.0
4481,10,17,2023-09-22,11,154427.0,Rádio Ais Oceanic Pulse,eletronicos,1403878.0
4482,1,81,2023-02-18,9,1099336.0,Motor Elétrico Torqeedo Barracuda Magnum Helix 101Hp,propulsao,12214849.0
4483,2,108,2024-12-16,9,30110.0,Boia De Arqueamento Bruce Titan,ancoragem,334556.0
4485,21,134,2024-11-12,8,35853.95,Âncora Delta Storm Vox,ancoragem,471761.0
4486,49,61,2023-09-06,10,266176.7,Motor Diesel Honda Prime 84Hp,propulsao,2801863.0
4487,13,16,2024-12-10,9,270054.0,Sonda Garmin Axis,eletronicos,3000599.0
4488,36,126,2023-06-01,7,17802.05,Corrente Danforth Hydro,ancoragem,267706.0
4489,28,33,2023-11-27,4,26863.0,Transponder Garmin Drift Vortex Marlin,eletronicos,671577.0
4490,15,52,2024-09-27,15,205562.0,Motor Diesel Honda Zen Tidal Mako 26Hp,propulsao,137041.0
4491,14,60,2024-09-03,5,543755.0,Motor De Popa Honda Velocity Drift 258Hp,propulsao,10875109.0
4492,2,34,2023-04-23,15,73763.0,Transponder Ais Helix Torque,eletronicos,491753.0
4493,49,44,2023-07-26,8,86455.0,Gps Simrad Zen Hydra Peak,eletronicos,1080684.0
4494,26,108,2023-02-17,15,50183.0,Boia De Arqueamento Bruce Titan,ancoragem,334556.0
4495,43,85,2023-05-15,12,462944.0,Motor De Popa Parsun Impulse 162Hp,propulsao,385787.0
4496,1,117,2023-06-23,11,45133.0,Corrente Danforth Zen Abyss Axis,ancoragem,410301.0
4497,15,88,2023-10-05,5,241682.0,Motor Diesel Tohatsu Kinetic Poseidon 113Hp,propulsao,4833649.0
4498,21,4,2023-01-12,15,50728.0,Rádio Ais Hydro Tidal Zen,eletronicos,338188.0
4499,18,112,2023-07-18,15,31078.3,Corrente Danforth Tidal,ancoragem,218095.0
4500,20,145,2023-02-12,10,41324.05,Boia De Arqueamento Delta Nexus,ancoragem,434986.0
4501,13,100,2024-09-11,12,1192442.85,Motor Elétrico Honda Vector Abyss 220Hp,propulsao,10460024.0
4502,42,67,2024-06-05,13,1115258.0,Motor De Popa Yamaha Mako 108Hp,propulsao,8578905.0
4503,26,34,2024-09-30,12,56059.5,Transponder Ais Helix Torque,eletronicos,491753.0
4504,44,54,2024-06-22,8,972279.0,Motor De Popa Yamaha Evo Dash 155Hp,propulsao,12153482.0
4505,35,119,2023-05-07,7,22791.0,Âncora Bruce Aqua,ancoragem,325582.0
4506,26,23,2023-08-02,3,33536.0,Piloto Automático Furuno Torque Peak,eletronicos,1117863.0
4507,30,138,2023-04-17,2,8366.0,Boia De Arqueamento Delta Peak Boost Thrust,ancoragem,418305.0
4508,33,71,2023-04-19,15,1952611.0,Motor Elétrico Torqeedo Pulse 300Hp,propulsao,13017406.0
4509,7,84,2023-07-23,6,247515.85,Motor De Popa Torqeedo Zenith Peak Thrust 212Hp,propulsao,4342388.0
4510,6,142,2023-09-09,8,6611.0,Âncora Danforth Vector Evo,ancoragem,82641.0
4511,21,146,2023-09-11,7,3472.0,Corrente Delta Vox Ion,ancoragem,49598.0
4512,24,60,2024-02-02,5,516567.25,Motor De Popa Honda Velocity Drift 258Hp,propulsao,10875109.0
4513,31,142,2024-08-20,13,10205.85,Âncora Danforth Vector Evo,ancoragem,82641.0
4514,8,102,2024-10-09,14,11065.6,Cabo De Nylon Bruce Nexus,ancoragem,83202.0
4515,26,116,2023-04-26,6,14680.35,Cabo De Nylon Delta Velocity Oceanic Abyss,ancoragem,257552.0
4516,21,26,2024-11-13,13,224681.0,Piloto Automático Furuno Core Boost Flux,eletronicos,1728318.0
4517,24,64,2024-10-29,14,1483024.1,Motor Elétrico Yamaha Swift Drift Current 265Hp,propulsao,11150555.0
4518,25,59,2024-09-23,6,496847.15,Motor Diesel Yanmar Hydro Magnum Boost 267Hp,propulsao,8716614.0
4519,15,67,2024-12-19,11,943680.0,Motor De Popa Yamaha Mako 108Hp,propulsao,8578905.0
4520,17,102,2023-08-12,15,11856.0,Cabo De Nylon Bruce Nexus,ancoragem,83202.0
4521,12,37,2024-12-22,4,24271.0,Gps Lowrance Evo Storm Drift,eletronicos,606771.0
4522,33,116,2023-11-01,14,34254.15,Cabo De Nylon Delta Velocity Oceanic Abyss,ancoragem,257552.0
4523,31,75,2024-10-05,13,404689.55,Motor Diesel Volvo Flow Leviathan Maré 187Hp,propulsao,3276838.0
4524,7,1,2024-06-07,2,62932.75,Transponder Ais Maré Magnum,eletronicos,3312252.0
4525,20,140,2024-10-06,8,25077.0,Boia De Arqueamento Bruce Dash Titan Pulse,ancoragem,313458.0
4526,4,45,2023-05-14,9,89133.0,Gps Furuno Current,eletronicos,990371.0
4527,4,106,2024-02-01,12,49987.1,Âncora Danforth Nitro Titan Vox,ancoragem,438487.0
4528,13,60,2023-11-25,2,217502.0,Motor De Popa Honda Velocity Drift 258Hp,propulsao,10875109.0
4529,8,144,2024-11-28,10,22141.0,Boia De Arqueamento Bruce Barracuda,ancoragem,221414.0
4530,37,9,2023-02-13,14,555877.0,Transponder Ais Titan Pulse,eletronicos,397055.0
4531,4,118,2024-09-19,6,25891.0,Boia De Arqueamento Delta Force Vox,ancoragem,431511.0
4532,43,67,2023-04-06,1,81499.55,Motor De Popa Yamaha Mako 108Hp,propulsao,8578905.0
4533,19,39,2024-10-06,4,112604.45,Gps Furuno Vector,eletronicos,2963283.0
4534,37,150,2024-09-11,6,9380.3,Cabo De Nylon Danforth Magnum Vox,ancoragem,164566.0
4535,6,67,2023-09-04,8,686312.0,Motor De Popa Yamaha Mako 108Hp,propulsao,8578905.0
4536,27,70,2023-07-13,15,489564.45,Motor Diesel Parsun Boost Helix Velocity 146Hp,propulsao,3435543.0
4537,4,147,2023-05-15,12,34542.95,Corrente Danforth Force Leviathan Impulse,ancoragem,303008.0
4538,36,39,2024-12-22,12,337814.3,Gps Furuno Vector,eletronicos,2963283.0
4539,48,88,2024-10-20,1,45919.2,Motor Diesel Tohatsu Kinetic Poseidon 113Hp,propulsao,4833649.0
4540,6,18,2023-08-15,8,201951.0,Rádio Simrad Axis,eletronicos,2657245.0
4541,39,72,2024-05-26,13,1295640.0,Motor De Popa Volvo Hydro Dash 256Hp,propulsao,9966464.0
4542,33,6,2024-11-11,8,94562.0,Transponder Ais Vector,eletronicos,1182021.0
4543,28,59,2024-09-26,14,1159309.7,Motor Diesel Yanmar Hydro Magnum Boost 267Hp,propulsao,8716614.0
4544,6,51,2024-05-10,3,182853.15,Motor Diesel Tohatsu Evo Zenith 16Hp,propulsao,6415899.0
4545,33,129,2023-11-21,1,3102.7,Corrente Delta Boost,ancoragem,326621.0
4546,39,49,2023-01-26,4,53057.0,Sonda Furuno Swift,eletronicos,1326425.0
4547,2,46,2023-12-31,11,54821.0,Sonda Ais Magnum Boost,eletronicos,498377.0
4548,23,125,2023-11-28,14,47629.0,Cabo De Nylon Danforth Kinetic,ancoragem,340207.0
4549,44,102,2024-02-12,5,3952.0,Cabo De Nylon Bruce Nexus,ancoragem,83202.0
4550,37,7,2023-02-19,9,166885.55,Radar Ais Zen,eletronicos,1951877.0
4551,18,37,2023-02-09,11,63407.75,Gps Lowrance Evo Storm Drift,eletronicos,606771.0
4552,12,116,2024-11-08,9,22021.0,Cabo De Nylon Delta Velocity Oceanic Abyss,ancoragem,257552.0
4553,29,42,2024-09-08,11,65921.0,Transponder Lowrance Axis,eletronicos,599284.0
4554,28,59,2023-05-03,7,579654.85,Motor Diesel Yanmar Hydro Magnum Boost 267Hp,propulsao,8716614.0
4555,38,87,2023-06-20,12,762203.05,Motor Elétrico Volvo Boost 225Hp,propulsao,668599.0
4556,4,26,2023-06-19,13,224681.0,Piloto Automático Furuno Core Boost Flux,eletronicos,1728318.0
4557,29,54,2024-07-29,6,692748.55,Motor De Popa Yamaha Evo Dash 155Hp,propulsao,12153482.0
4558,37,17,2024-06-22,9,126349.0,Rádio Ais Oceanic Pulse,eletronicos,1403878.0
4559,29,129,2023-07-06,15,48993.0,Corrente Delta Boost,ancoragem,326621.0
4560,48,122,2024-11-29,12,15870.0,Corrente Danforth Zenith Oceanic Torque,ancoragem,132247.0
4561,22,58,2023-12-01,7,723683.4,Motor De Popa Tohatsu Ion Core Nautic 53Hp,propulsao,10882459.0
4562,19,37,2024-02-11,14,80700.6,Gps Lowrance Evo Storm Drift,eletronicos,606771.0
4563,13,22,2023-01-28,15,591793.0,Transponder Furuno Force Ion,eletronicos,3945286.0
4564,41,81,2023-03-08,11,1343633.0,Motor Elétrico Torqeedo Barracuda Magnum Helix 101Hp,propulsao,12214849.0
4565,32,95,2023-09-02,3,209424.0,Motor Diesel Honda Leviathan 133Hp,propulsao,6980804.0
4566,33,110,2024-12-18,11,26078.45,Corrente Bruce Current,ancoragem,249551.0
4567,37,21,2024-07-22,5,41489.35,Gps Ais Nautic Thrust,eletronicos,873456.0
4568,18,21,2023-02-28,12,104815.0,Gps Ais Nautic Thrust,eletronicos,873456.0
4569,18,78,2024-07-11,11,1272408.15,Motor Elétrico Honda Mako Axis 131Hp,propulsao,12176156.0
4570,18,30,2023-04-29,10,322479.0,Transponder Ais Boost,eletronicos,3224787.0
4571,26,108,2024-11-06,10,31783.2,Boia De Arqueamento Bruce Titan,ancoragem,334556.0
4572,27,69,2023-10-01,7,316855.0,Motor De Popa Torqeedo Ultra Impulse 292Hp,propulsao,4526502.0
4573,27,49,2023-08-28,5,63004.95,Sonda Furuno Swift,eletronicos,1326425.0
4574,29,28,2023-03-23,14,199620.0,Piloto Automático Ais Core,eletronicos,1425856.0
4575,33,74,2023-07-28,11,904536.8,Motor De Popa Honda Torque 228Hp,propulsao,8655856.0
4576,38,129,2024-01-29,4,12411.75,Corrente Delta Boost,ancoragem,326621.0
4577,22,80,2024-05-05,12,1550686.0,Motor De Popa Volvo Maré 69Hp,propulsao,12922384.0
4578,39,82,2024-07-16,6,294313.8,Motor Elétrico Volvo Nautic Vox 118Hp,propulsao,5163404.0
4579,18,140,2023-02-27,13,40750.0,Boia De Arqueamento Bruce Dash Titan Pulse,ancoragem,313458.0
4580,8,137,2024-03-05,4,12864.9,Âncora Danforth Impulse,ancoragem,338547.0
4581,27,13,2023-01-14,10,77471.0,Radar Simrad Boost,eletronicos,77471.0
4582,39,47,2023-02-16,13,79598.0,Rádio Simrad Tidal Aqua,eletronicos,612296.0
4583,14,148,2024-01-27,13,62212.0,Âncora Delta Force Barracuda Mako,ancoragem,478556.0
4584,18,140,2024-12-30,8,23823.15,Boia De Arqueamento Bruce Dash Titan Pulse,ancoragem,313458.0
4585,20,75,2023-05-19,12,393221.0,Motor Diesel Volvo Flow Leviathan Maré 187Hp,propulsao,3276838.0
4586,34,6,2023-06-08,12,134750.85,Transponder Ais Vector,eletronicos,1182021.0
4587,44,125,2023-12-07,4,13608.0,Cabo De Nylon Danforth Kinetic,ancoragem,340207.0
4588,4,150,2023-03-31,7,10944.0,Cabo De Nylon Danforth Magnum Vox,ancoragem,164566.0
4589,36,110,2023-12-28,11,26078.45,Corrente Bruce Current,ancoragem,249551.0
4590,44,21,2023-08-01,9,78611.0,Gps Ais Nautic Thrust,eletronicos,873456.0
4591,31,54,2023-07-14,11,1270038.85,Motor De Popa Yamaha Evo Dash 155Hp,propulsao,12153482.0
4592,45,139,2023-09-25,13,18523.0,Boia De Arqueamento Danforth Torque,ancoragem,142488.0
4593,35,22,2023-06-30,5,197264.0,Transponder Furuno Force Ion,eletronicos,3945286.0
4594,9,82,2024-04-10,8,392418.4,Motor Elétrico Volvo Nautic Vox 118Hp,propulsao,5163404.0
4595,27,28,2024-02-03,5,71293.0,Piloto Automático Ais Core,eletronicos,1425856.0
4596,20,124,2023-01-05,8,28651.05,Corrente Delta Axis,ancoragem,376993.0
4597,16,128,2023-09-27,12,55809.0,Boia De Arqueamento Bruce Marlin Hydra,ancoragem,465072.0
4598,23,38,2024-02-09,11,276519.35,Rádio Ais Force,eletronicos,2646114.0
4599,24,147,2023-06-17,9,25907.45,Corrente Danforth Force Leviathan Impulse,ancoragem,303008.0
4600,9,131,2024-12-30,3,2746.45,Boia De Arqueamento Danforth Core Vortex,ancoragem,96359.0
4601,36,52,2023-04-24,11,150745.0,Motor Diesel Honda Zen Tidal Mako 26Hp,propulsao,137041.0
4602,47,131,2024-09-30,13,12527.0,Boia De Arqueamento Danforth Core Vortex,ancoragem,96359.0
4603,45,98,2024-08-25,1,75392.95,Motor Diesel Parsun Velocity Abyss Orca 235Hp,propulsao,7936113.0
4604,42,50,2023-04-24,5,56380.0,Piloto Automático Simrad Poseidon Magnum,eletronicos,1127599.0
4605,36,85,2023-08-08,8,308630.0,Motor De Popa Parsun Impulse 162Hp,propulsao,385787.0
4606,39,119,2023-01-22,4,12371.85,Âncora Bruce Aqua,ancoragem,325582.0
4607,17,2,2024-07-15,14,195974.0,Transponder Furuno Marlin,eletronicos,1399815.0
4608,49,22,2023-09-28,12,449762.3,Transponder Furuno Force Ion,eletronicos,3945286.0
4609,11,26,2023-06-30,3,49257.5,Piloto Automático Furuno Core Boost Flux,eletronicos,1728318.0
4610,25,46,2024-07-23,10,49838.0,Sonda Ais Magnum Boost,eletronicos,498377.0
4611,39,127,2023-09-19,6,8831.2,Cabo De Nylon Delta Velocity Core Mako,ancoragem,154935.0
4612,45,52,2023-08-30,7,95929.0,Motor Diesel Honda Zen Tidal Mako 26Hp,propulsao,137041.0
4613,21,55,2023-12-13,1,109987.0,Motor Diesel Volvo Flow Oceanic 259Hp,propulsao,1099872.0
4614,5,52,2023-03-14,10,137041.0,Motor Diesel Honda Zen Tidal Mako 26Hp,propulsao,137041.0
4615,17,91,2024-07-02,10,1348860.0,Motor Elétrico Tohatsu Zenith Oceanic 113Hp,propulsao,13488602.0
4616,33,96,2024-05-18,6,402538.75,Motor De Popa Tohatsu Boost Swift 126Hp,propulsao,7062084.0
4617,33,107,2024-06-05,1,1437.35,Boia De Arqueamento Bruce Tidal Marlin,ancoragem,151338.0
4618,27,92,2024-01-12,10,888541.0,Motor Elétrico Yamaha Nautic Kraken 133Hp,propulsao,888541.0
4619,29,101,2023-11-01,13,5722.8,Cabo De Nylon Delta Vortex,ancoragem,4634.0
4620,24,29,2023-10-30,11,381533.3,Rádio Simrad Orca,eletronicos,3651034.0
4621,32,49,2023-02-14,6,79586.0,Sonda Furuno Swift,eletronicos,1326425.0
4622,15,141,2023-09-16,12,57382.0,Boia De Arqueamento Bruce Nexus Abyss,ancoragem,47818.0
4623,13,52,2023-09-04,13,178153.0,Motor Diesel Honda Zen Tidal Mako 26Hp,propulsao,137041.0
4624,20,28,2023-02-07,4,57034.0,Piloto Automático Ais Core,eletronicos,1425856.0
4625,13,84,2024-01-16,6,260543.0,Motor De Popa Torqeedo Zenith Peak Thrust 212Hp,propulsao,4342388.0
4626,40,14,2024-08-03,2,71622.0,Rádio Furuno Zen Swift,eletronicos,3581108.0
4627,19,4,2023-12-08,1,3212.9,Rádio Ais Hydro Tidal Zen,eletronicos,338188.0
4628,12,93,2024-02-13,6,572718.9,Motor Elétrico Yamaha Flow 204Hp,propulsao,10047701.0
4629,5,147,2024-11-03,15,45451.0,Corrente Danforth Force Leviathan Impulse,ancoragem,303008.0
4630,10,20,2024-08-04,3,87875.0,Radar Ais Marlin,eletronicos,3083344.0
4631,46,67,2023-04-11,3,257367.0,Motor De Popa Yamaha Mako 108Hp,propulsao,8578905.0
4632,23,29,2023-05-02,3,109531.0,Rádio Simrad Orca,eletronicos,3651034.0
4633,21,25,2023-03-31,4,48506.0,Rádio Lowrance Nitro Thrust Barracuda,eletronicos,1212646.0
4634,41,120,2023-10-21,9,26714.0,Boia De Arqueamento Danforth Flux Tidal,ancoragem,312449.0
4635,22,122,2023-01-24,8,10580.0,Corrente Danforth Zenith Oceanic Torque,ancoragem,132247.0
4636,45,111,2024-08-10,7,28497.15,Boia De Arqueamento Danforth Aero Dash,ancoragem,428523.0
4637,35,128,2023-12-25,7,32555.0,Boia De Arqueamento Bruce Marlin Hydra,ancoragem,465072.0
4638,8,60,2024-05-23,4,413253.8,Motor De Popa Honda Velocity Drift 258Hp,propulsao,10875109.0
4639,6,33,2024-08-20,2,13432.0,Transponder Garmin Drift Vortex Marlin,eletronicos,671577.0
4640,24,93,2023-09-16,1,95453.15,Motor Elétrico Yamaha Flow 204Hp,propulsao,10047701.0
4641,16,128,2024-11-19,7,30927.25,Boia De Arqueamento Bruce Marlin Hydra,ancoragem,465072.0
4642,33,127,2023-11-11,7,10845.0,Cabo De Nylon Delta Velocity Core Mako,ancoragem,154935.0
4643,14,129,2024-04-29,6,18617.15,Corrente Delta Boost,ancoragem,326621.0
4644,29,123,2023-09-21,3,8331.0,Cabo De Nylon Danforth Orca Aero,ancoragem,277707.0
